# BLASTP 2.2.25 [Feb-01-2011]
# Query: gi|392494079|ref|NP_001909.3| lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial precursor [Homo sapiens]
# Database: /mnt/project/pracstrucfunc13/data/big/big_80
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
gi|392494079|ref|NP_001909.3|	tr|F3BPR8|F3BPR8_PSEHA	46.81	94	49	1	67	160	5	97	3e-13	79.0
gi|392494079|ref|NP_001909.3|	tr|Q5QUK6|Q5QUK6_IDILO	44.37	435	207	7	62	481	110	524	1e-113	 350
gi|392494079|ref|NP_001909.3|	tr|Q5QUK6|Q5QUK6_IDILO	44.94	89	44	1	67	155	5	88	5e-11	72.0
gi|392494079|ref|NP_001909.3|	tr|F7NRU1|F7NRU1_9GAMM	44.60	426	216	4	63	481	103	515	2e-113	 350
gi|392494079|ref|NP_001909.3|	tr|F7NRU1|F7NRU1_9GAMM	50.65	77	38	0	67	143	5	81	3e-14	82.0
gi|392494079|ref|NP_001909.3|	tr|E6XM41|E6XM41_SHEP2	44.58	424	224	4	66	482	123	542	4e-113	 350
gi|392494079|ref|NP_001909.3|	tr|E6XM41|E6XM41_SHEP2	45.88	85	46	0	67	151	5	89	5e-11	72.0
gi|392494079|ref|NP_001909.3|	tr|A3YA87|A3YA87_9GAMM	43.45	435	208	5	65	482	3	416	4e-113	 345
gi|392494079|ref|NP_001909.3|	tr|B0TUR3|B0TUR3_SHEHH	45.73	422	219	4	66	482	130	546	9e-113	 349
gi|392494079|ref|NP_001909.3|	tr|B0TUR3|B0TUR3_SHEHH	49.35	77	37	1	67	141	5	81	8e-09	65.1
gi|392494079|ref|NP_001909.3|	tr|A1S6B1|A1S6B1_SHEAM	45.31	426	216	5	63	482	113	527	1e-112	 348
gi|392494079|ref|NP_001909.3|	tr|A1S6B1|A1S6B1_SHEAM	48.00	75	39	0	67	141	5	79	2e-11	73.6
gi|392494079|ref|NP_001909.3|	tr|C3YTD8|C3YTD8_BRAFL	65.06	249	86	1	234	482	407	654	3e-112	 351
gi|392494079|ref|NP_001909.3|	tr|C3YTD8|C3YTD8_BRAFL	49.48	192	76	4	117	288	170	360	3e-39	 157
gi|392494079|ref|NP_001909.3|	tr|C3YTD8|C3YTD8_BRAFL	76.79	56	13	0	85	140	42	97	2e-18	95.5
gi|392494079|ref|NP_001909.3|	tr|B8CP97|B8CP97_SHEPW	45.15	423	207	7	66	482	110	513	3e-111	 344
gi|392494079|ref|NP_001909.3|	tr|B8CP97|B8CP97_SHEPW	42.11	95	52	2	66	158	4	97	4e-10	68.9
gi|392494079|ref|NP_001909.3|	tr|Q6C806|Q6C806_YARLI	42.54	449	211	7	64	482	35	466	5e-111	 342
gi|392494079|ref|NP_001909.3|	tr|Q12NA4|Q12NA4_SHEDO	42.82	432	223	4	63	482	122	541	2e-110	 343
gi|392494079|ref|NP_001909.3|	tr|Q12NA4|Q12NA4_SHEDO	42.68	82	47	0	67	148	5	86	1e-08	64.7
gi|392494079|ref|NP_001909.3|	tr|F9F706|F9F706_FUSOF	41.91	451	210	7	69	482	53	488	4e-110	 340
gi|392494079|ref|NP_001909.3|	tr|B9RT82|B9RT82_RICCO	44.34	424	229	4	62	482	85	504	6e-109	 338
gi|392494079|ref|NP_001909.3|	tr|C5GKJ9|C5GKJ9_AJEDR	41.24	468	221	8	47	482	84	529	9e-109	 338
gi|392494079|ref|NP_001909.3|	tr|C1GW74|C1GW74_PARBA	40.30	469	227	7	52	482	42	495	1e-108	 337
gi|392494079|ref|NP_001909.3|	tr|Q2SG00|Q2SG00_HAHCH	43.06	425	213	5	67	481	122	527	2e-108	 338
gi|392494079|ref|NP_001909.3|	tr|Q2SG00|Q2SG00_HAHCH	43.68	87	47	1	64	148	2	88	3e-08	63.2
gi|392494079|ref|NP_001909.3|	tr|F0UBQ0|F0UBQ0_AJEC8	40.12	496	248	9	17	482	54	530	2e-108	 337
gi|392494079|ref|NP_001909.3|	tr|F2S800|F2S800_TRIT1	40.08	484	241	8	31	482	17	483	6e-108	 335
gi|392494079|ref|NP_001909.3|	tr|F2DEF4|F2DEF4_HORVD	42.55	423	233	6	62	479	84	501	7e-108	 335
gi|392494079|ref|NP_001909.3|	tr|G0S0D3|G0S0D3_CHATD	41.92	458	219	8	69	482	58	512	2e-107	 334
gi|392494079|ref|NP_001909.3|	tr|A9VC28|A9VC28_MONBE	41.36	428	161	4	69	482	2	353	3e-107	 328
gi|392494079|ref|NP_001909.3|	tr|A6EZZ0|A6EZZ0_9ALTE	41.67	420	232	4	67	481	120	531	5e-107	 334
gi|392494079|ref|NP_001909.3|	tr|A6EZZ0|A6EZZ0_9ALTE	42.05	88	50	1	67	154	4	90	1e-09	67.8
gi|392494079|ref|NP_001909.3|	tr|G3JHN2|G3JHN2_CORMM	41.15	452	202	9	69	482	27	452	7e-107	 331
gi|392494079|ref|NP_001909.3|	tr|G4MSC5|G4MSC5_MAGO7	42.76	456	218	9	69	482	69	523	5e-106	 331
gi|392494079|ref|NP_001909.3|	tr|B8A750|B8A750_ORYSI	40.32	439	222	5	64	482	105	523	9e-106	 330
gi|392494079|ref|NP_001909.3|	tr|G2R1G5|G2R1G5_THITE	40.59	473	215	10	69	482	57	522	1e-105	 330
gi|392494079|ref|NP_001909.3|	tr|G6YQF8|G6YQF8_9ALTE	41.67	420	236	4	67	481	120	535	1e-105	 330
gi|392494079|ref|NP_001909.3|	tr|G6YQF8|G6YQF8_9ALTE	39.77	88	53	0	67	154	4	91	3e-10	69.3
gi|392494079|ref|NP_001909.3|	tr|D7L604|D7L604_ARALL	41.23	422	233	4	64	482	75	484	1e-104	 327
gi|392494079|ref|NP_001909.3|	tr|C9ZPW7|C9ZPW7_TRYB9	39.07	453	217	4	52	478	15	434	2e-104	 324
gi|392494079|ref|NP_001909.3|	tr|E1VBY6|E1VBY6_HALED	40.77	444	227	6	62	482	108	538	2e-104	 327
gi|392494079|ref|NP_001909.3|	tr|E1VBY6|E1VBY6_HALED	37.38	107	64	2	66	169	3	109	2e-09	66.6
gi|392494079|ref|NP_001909.3|	tr|B9HXS4|B9HXS4_POPTR	41.86	430	241	5	58	482	65	490	2e-104	 326
gi|392494079|ref|NP_001909.3|	tr|E1ZM58|E1ZM58_CHLVA	39.31	463	235	7	66	482	13	475	3e-104	 325
gi|392494079|ref|NP_001909.3|	tr|B5LAT5|B5LAT5_CAPAN	39.17	457	248	6	38	479	61	502	4e-104	 325
gi|392494079|ref|NP_001909.3|	tr|G0RCJ0|G0RCJ0_HYPJQ	40.89	450	228	7	69	482	52	499	4e-104	 325
gi|392494079|ref|NP_001909.3|	tr|F5Z7T0|F5Z7T0_ALTSS	41.54	467	224	6	65	482	3	469	5e-104	 324
gi|392494079|ref|NP_001909.3|	tr|F2GCR4|F2GCR4_ALTMD	41.19	454	231	5	56	482	109	553	8e-104	 326
gi|392494079|ref|NP_001909.3|	tr|F2GCR4|F2GCR4_ALTMD	42.31	78	45	0	65	142	3	80	6e-10	68.6
gi|392494079|ref|NP_001909.3|	tr|B6HUD1|B6HUD1_PENCW	38.07	507	252	10	9	482	2	479	1e-103	 323
gi|392494079|ref|NP_001909.3|	tr|F8N0C4|F8N0C4_NEUT8	39.47	489	212	10	69	482	83	562	1e-103	 326
gi|392494079|ref|NP_001909.3|	tr|A0D1R4|A0D1R4_PARTE	41.28	436	211	8	62	482	14	419	2e-103	 321
gi|392494079|ref|NP_001909.3|	tr|C5PG21|C5PG21_COCP7	36.63	505	260	10	15	482	2	483	5e-103	 322
gi|392494079|ref|NP_001909.3|	tr|E9EB34|E9EB34_METAQ	39.83	472	205	9	69	482	54	504	5e-103	 323
gi|392494079|ref|NP_001909.3|	tr|B8LWE6|B8LWE6_TALSN	40.76	471	223	10	49	482	35	486	2e-102	 321
gi|392494079|ref|NP_001909.3|	tr|E3Q6N8|E3Q6N8_COLGM	39.83	477	212	11	69	482	51	515	2e-102	 322
gi|392494079|ref|NP_001909.3|	tr|G0UM71|G0UM71_TRYCI	39.18	462	215	6	52	480	15	443	2e-102	 319
gi|392494079|ref|NP_001909.3|	tr|Q0CR22|Q0CR22_ASPTN	41.40	442	205	8	69	482	28	443	5e-102	 318
gi|392494079|ref|NP_001909.3|	tr|B4FQH0|B4FQH0_MAIZE	40.69	435	228	6	63	482	104	523	6e-102	 320
gi|392494079|ref|NP_001909.3|	tr|C8V3X4|C8V3X4_EMENI	40.04	462	214	8	52	482	42	471	6e-102	 319
gi|392494079|ref|NP_001909.3|	tr|D5G9E0|D5G9E0_TUBMM	41.04	463	214	11	64	482	63	510	1e-101	 319
gi|392494079|ref|NP_001909.3|	tr|H0J0L3|H0J0L3_9GAMM	40.77	439	220	8	67	481	4	426	2e-101	 316
gi|392494079|ref|NP_001909.3|	tr|B2AM00|B2AM00_PODAN	39.79	470	212	9	69	482	64	518	4e-101	 318
gi|392494079|ref|NP_001909.3|	tr|G9N589|G9N589_HYPVG	40.12	486	226	12	24	479	12	462	3e-100	 314
gi|392494079|ref|NP_001909.3|	tr|B8N134|B8N134_ASPFN	39.22	464	233	6	48	482	33	476	4e-100	 314
gi|392494079|ref|NP_001909.3|	tr|A5C2N6|A5C2N6_VITVI	41.03	429	232	6	64	482	110	527	5e-100	 315
gi|392494079|ref|NP_001909.3|	tr|E4ZLL2|E4ZLL2_LEPMJ	39.24	474	211	10	64	482	111	562	2e-99	 315
gi|392494079|ref|NP_001909.3|	tr|G0TW54|G0TW54_TRYVI	38.60	443	227	5	53	477	18	433	3e-99	 311
gi|392494079|ref|NP_001909.3|	tr|F7S0P0|F7S0P0_9GAMM	41.82	428	219	5	67	478	129	542	3e-99	 314
gi|392494079|ref|NP_001909.3|	tr|F7S0P0|F7S0P0_9GAMM	52.63	76	36	0	67	142	5	80	7e-12	74.7
gi|392494079|ref|NP_001909.3|	tr|E3RLT1|E3RLT1_PYRTT	35.92	515	255	9	21	482	11	503	3e-99	 313
gi|392494079|ref|NP_001909.3|	tr|D8R0R1|D8R0R1_SELML	41.07	431	229	7	64	482	14	431	8e-99	 310
gi|392494079|ref|NP_001909.3|	tr|F0XIF8|F0XIF8_GROCL	37.50	512	231	12	38	482	43	532	1e-98	 312
gi|392494079|ref|NP_001909.3|	tr|A4B8T2|A4B8T2_9GAMM	40.09	429	221	6	67	481	15	421	2e-98	 308
gi|392494079|ref|NP_001909.3|	tr|Q15U82|Q15U82_PSEA6	40.67	445	228	5	58	482	127	555	2e-98	 312
gi|392494079|ref|NP_001909.3|	tr|Q15U82|Q15U82_PSEA6	39.62	106	63	1	67	171	4	109	8e-12	74.7
gi|392494079|ref|NP_001909.3|	tr|G4QHM2|G4QHM2_GLANF	41.55	438	232	4	67	482	129	564	4e-98	 312
gi|392494079|ref|NP_001909.3|	tr|G4QHM2|G4QHM2_GLANF	46.88	96	44	3	66	159	3	93	3e-13	79.0
gi|392494079|ref|NP_001909.3|	tr|F4ARI2|F4ARI2_GLAS4	41.36	428	227	4	67	482	129	544	8e-98	 310
gi|392494079|ref|NP_001909.3|	tr|F4ARI2|F4ARI2_GLAS4	42.71	96	54	1	67	162	4	98	3e-12	76.3
gi|392494079|ref|NP_001909.3|	tr|E7L0W9|E7L0W9_TRYCR	37.87	478	223	8	32	478	6	440	8e-97	 305
gi|392494079|ref|NP_001909.3|	tr|A1CIC7|A1CIC7_ASPCL	38.04	460	218	8	59	482	46	474	5e-96	 303
gi|392494079|ref|NP_001909.3|	tr|G6DD78|G6DD78_DANPL	50.48	313	134	3	177	481	552	851	1e-95	 313
gi|392494079|ref|NP_001909.3|	tr|G6DD78|G6DD78_DANPL	54.84	155	59	5	54	201	51	201	1e-35	 148
gi|392494079|ref|NP_001909.3|	tr|A2QTN3|A2QTN3_ASPNC	37.65	502	248	12	12	482	5	472	4e-95	 301
gi|392494079|ref|NP_001909.3|	tr|H2FZA0|H2FZA0_9GAMM	38.39	435	217	4	67	481	5	408	1e-94	 298
gi|392494079|ref|NP_001909.3|	tr|A9SWS2|A9SWS2_PHYPA	38.86	440	225	6	62	482	8	422	3e-94	 297
gi|392494079|ref|NP_001909.3|	tr|B4H3M6|B4H3M6_DROPE	42.09	430	156	7	63	479	37	386	1e-93	 295
gi|392494079|ref|NP_001909.3|	tr|Q23VX7|Q23VX7_TETTS	39.13	460	225	6	59	482	22	462	7e-93	 295
gi|392494079|ref|NP_001909.3|	tr|A6RRC1|A6RRC1_BOTFB	38.46	481	225	11	44	482	29	480	7e-93	 296
gi|392494079|ref|NP_001909.3|	tr|F9WYJ1|F9WYJ1_MYCGM	37.34	482	232	6	48	482	26	484	7e-92	 293
gi|392494079|ref|NP_001909.3|	tr|B7FTL5|B7FTL5_PHATC	39.82	437	219	9	65	481	112	524	3e-91	 293
gi|392494079|ref|NP_001909.3|	tr|C5L430|C5L430_PERM5	41.45	427	219	6	63	480	124	528	8e-91	 292
gi|392494079|ref|NP_001909.3|	tr|C5L430|C5L430_PERM5	53.25	77	36	0	60	136	2	78	3e-16	88.2
gi|392494079|ref|NP_001909.3|	tr|C7Z3H3|C7Z3H3_NECH7	38.60	487	228	14	42	479	21	485	6e-89	 286
gi|392494079|ref|NP_001909.3|	tr|G2X237|G2X237_VERDV	38.02	455	209	8	69	460	5	449	1e-88	 288
gi|392494079|ref|NP_001909.3|	tr|Q9KG97|Q9KG97_BACHD	38.16	435	232	6	64	482	1	414	6e-86	 276
gi|392494079|ref|NP_001909.3|	tr|A0CLV5|A0CLV5_PARTE	38.41	427	210	9	62	482	14	393	2e-85	 274
gi|392494079|ref|NP_001909.3|	tr|B6KPI7|B6KPI7_TOXGO	37.70	443	249	7	64	482	71	510	2e-84	 275
gi|392494079|ref|NP_001909.3|	tr|A0D2Q8|A0D2Q8_PARTE	36.81	432	228	8	62	482	9	406	2e-84	 271
gi|392494079|ref|NP_001909.3|	tr|G0QJ96|G0QJ96_ICHMG	37.33	434	234	8	69	482	1	416	8e-84	 270
gi|392494079|ref|NP_001909.3|	tr|B1YJ80|B1YJ80_EXIS2	37.33	434	246	6	66	480	5	431	6e-83	 268
gi|392494079|ref|NP_001909.3|	tr|B0Y4G4|B0Y4G4_ASPFC	36.01	461	247	10	43	482	27	460	2e-81	 266
gi|392494079|ref|NP_001909.3|	tr|D6XTH8|D6XTH8_BACIE	38.19	432	246	6	66	480	114	541	2e-81	 268
gi|392494079|ref|NP_001909.3|	tr|D6XTH8|D6XTH8_BACIE	48.05	77	40	0	66	142	4	80	3e-11	72.8
gi|392494079|ref|NP_001909.3|	tr|G9QMB3|G9QMB3_9BACI	37.76	437	243	8	66	480	4	433	6e-81	 263
gi|392494079|ref|NP_001909.3|	tr|Q38WP7|Q38WP7_LACSS	36.84	437	251	6	64	480	108	539	6e-80	 264
gi|392494079|ref|NP_001909.3|	tr|Q38WP7|Q38WP7_LACSS	40.91	88	52	0	66	153	4	91	1e-10	70.5
gi|392494079|ref|NP_001909.3|	tr|G7DYZ9|G7DYZ9_MIXOS	34.03	479	235	8	57	481	8	459	6e-80	 261
gi|392494079|ref|NP_001909.3|	tr|F5L7R3|F5L7R3_9BACI	36.30	449	238	7	64	480	3	435	9e-80	 260
gi|392494079|ref|NP_001909.3|	tr|G4L8I0|G4L8I0_TETHN	36.28	430	253	5	66	480	114	537	1e-78	 261
gi|392494079|ref|NP_001909.3|	tr|G4L8I0|G4L8I0_TETHN	41.57	89	52	0	66	154	4	92	1e-10	70.5
gi|392494079|ref|NP_001909.3|	tr|F3YA78|F3YA78_MELPT	34.16	445	254	6	66	480	4	439	6e-78	 256
gi|392494079|ref|NP_001909.3|	tr|F7Z3K2|F7Z3K2_BACC6	34.54	443	247	7	66	480	16	443	8e-78	 256
gi|392494079|ref|NP_001909.3|	tr|Q4P9L5|Q4P9L5_USTMA	35.37	475	244	12	53	478	1032	1492	2e-77	 270
gi|392494079|ref|NP_001909.3|	tr|C9A5I7|C9A5I7_ENTCA	36.64	434	251	5	64	480	121	547	2e-77	 257
gi|392494079|ref|NP_001909.3|	tr|C9A5I7|C9A5I7_ENTCA	42.86	84	48	0	66	149	4	87	2e-10	70.5
gi|392494079|ref|NP_001909.3|	tr|E6TUN1|E6TUN1_BACCJ	35.73	445	239	9	66	480	4	431	9e-77	 253
gi|392494079|ref|NP_001909.3|	tr|Q8CXJ1|Q8CXJ1_OCEIH	35.96	431	250	5	67	480	5	426	1e-76	 252
gi|392494079|ref|NP_001909.3|	tr|B3IWT0|B3IWT0_9BACI	34.10	437	252	7	66	480	4	426	2e-76	 251
gi|392494079|ref|NP_001909.3|	tr|C0ZD76|C0ZD76_BREBN	37.16	436	253	8	64	481	1	433	4e-76	 251
gi|392494079|ref|NP_001909.3|	tr|C5D836|C5D836_GEOSW	34.62	439	257	6	66	480	4	436	8e-76	 250
gi|392494079|ref|NP_001909.3|	tr|F8CXT4|F8CXT4_BACTR	35.42	432	248	8	65	481	1	416	3e-75	 248
gi|392494079|ref|NP_001909.3|	tr|A4WK39|A4WK39_PYRAR	36.69	417	252	4	64	479	1	406	6e-75	 247
gi|392494079|ref|NP_001909.3|	tr|D5WSY1|D5WSY1_BACT2	35.06	462	240	6	67	481	6	454	1e-74	 248
gi|392494079|ref|NP_001909.3|	tr|F5SJ74|F5SJ74_9BACL	35.75	428	255	6	66	481	4	423	4e-74	 245
gi|392494079|ref|NP_001909.3|	tr|E3HAD0|E3HAD0_ILYPC	32.82	451	247	7	66	479	3	434	5e-74	 245
gi|392494079|ref|NP_001909.3|	tr|F9DPQ5|F9DPQ5_9BACL	36.60	459	236	12	66	480	4	451	7e-74	 246
gi|392494079|ref|NP_001909.3|	tr|F8IEZ9|F8IEZ9_ALIAT	34.68	447	258	7	65	482	1	442	1e-73	 244
gi|392494079|ref|NP_001909.3|	tr|C4FT07|C4FT07_9FIRM	34.72	432	262	3	66	480	4	432	2e-73	 244
gi|392494079|ref|NP_001909.3|	tr|A6CLQ0|A6CLQ0_9BACI	36.56	424	243	7	65	481	4	408	3e-73	 243
gi|392494079|ref|NP_001909.3|	tr|B0QGT1|B0QGT1_BACAN	34.88	430	260	5	66	480	4	428	6e-73	 243
gi|392494079|ref|NP_001909.3|	tr|F7TWF7|F7TWF7_BRELA	36.47	436	254	6	66	480	5	438	9e-73	 242
gi|392494079|ref|NP_001909.3|	tr|C6J4Y9|C6J4Y9_9BACL	36.28	430	253	5	66	481	117	539	1e-72	 245
gi|392494079|ref|NP_001909.3|	tr|C6J4Y9|C6J4Y9_9BACL	31.17	77	53	0	66	142	5	81	0.001	48.5
