# BLASTP 2.2.25 [Feb-01-2011]
# Query: gi|11386135|ref|NP_000700.1| 2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial isoform 1 precursor [Homo sapiens]
# Database: /mnt/project/pracstrucfunc13/data/big/big_80
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
gi|11386135|ref|NP_000700.1|	tr|D0NGB7|D0NGB7_PHYIT	51.25	400	195	0	43	442	20	419	7e-138	 407
gi|11386135|ref|NP_000700.1|	tr|D8LQN6|D8LQN6_ECTSI	51.96	383	184	0	56	438	59	441	8e-138	 408
gi|11386135|ref|NP_000700.1|	tr|G2QH91|G2QH91_THIHA	53.77	398	176	3	54	443	65	462	1e-137	 409
gi|11386135|ref|NP_000700.1|	tr|D2VWM0|D2VWM0_NAEGR	50.24	420	204	3	24	438	10	429	2e-137	 407
gi|11386135|ref|NP_000700.1|	tr|Q5BCK4|Q5BCK4_EMENI	51.15	436	198	6	24	444	21	456	3e-137	 407
gi|11386135|ref|NP_000700.1|	tr|C1G8C8|C1G8C8_PARBD	52.35	405	182	5	50	444	74	477	6e-137	 407
gi|11386135|ref|NP_000700.1|	tr|H1V117|H1V117_9PEZI	49.22	451	213	5	7	444	10	457	8e-137	 406
gi|11386135|ref|NP_000700.1|	tr|G4NHH4|G4NHH4_MAGO7	48.63	438	214	4	15	444	21	455	7e-136	 404
gi|11386135|ref|NP_000700.1|	tr|G0S8V2|G0S8V2_CHATD	51.03	435	187	6	19	427	5	439	9e-136	 405
gi|11386135|ref|NP_000700.1|	tr|B6QB07|B6QB07_PENMQ	52.97	404	178	6	50	442	40	442	1e-135	 403
gi|11386135|ref|NP_000700.1|	tr|Q4P2J0|Q4P2J0_USTMA	51.48	406	177	7	50	435	356	761	1e-134	 411
gi|11386135|ref|NP_000700.1|	tr|D7M224|D7M224_ARALL	48.97	388	198	0	54	441	82	469	4e-134	 400
gi|11386135|ref|NP_000700.1|	tr|F9FNW6|F9FNW6_FUSOF	48.62	436	208	5	25	444	50	485	4e-134	 400
gi|11386135|ref|NP_000700.1|	tr|B9GC70|B9GC70_ORYSJ	50.52	388	192	0	54	441	122	509	5e-134	 401
gi|11386135|ref|NP_000700.1|	tr|B4F923|B4F923_MAIZE	49.48	388	196	0	54	441	98	485	2e-133	 399
gi|11386135|ref|NP_000700.1|	tr|E0CQJ8|E0CQJ8_VITVI	49.87	393	197	0	49	441	76	468	2e-133	 398
gi|11386135|ref|NP_000700.1|	tr|B5LAT3|B5LAT3_CAPAN	48.33	389	201	0	53	441	71	459	2e-133	 397
gi|11386135|ref|NP_000700.1|	tr|G2YSF3|G2YSF3_BOTF4	52.12	401	181	5	53	444	52	450	4e-133	 397
gi|11386135|ref|NP_000700.1|	tr|D8PXC0|D8PXC0_SCHCM	51.28	392	185	4	53	438	35	426	5e-133	 396
gi|11386135|ref|NP_000700.1|	tr|D8RY23|D8RY23_SELML	51.60	376	180	1	54	427	4	379	1e-132	 393
gi|11386135|ref|NP_000700.1|	tr|F0X998|F0X998_GROCL	50.00	416	195	4	42	444	9	424	8e-132	 392
gi|11386135|ref|NP_000700.1|	tr|Q0CI49|Q0CI49_ASPTN	50.34	437	200	5	13	440	5	433	1e-131	 393
gi|11386135|ref|NP_000700.1|	tr|E5AEW0|E5AEW0_LEPMJ	50.37	403	192	3	50	444	48	450	2e-131	 392
gi|11386135|ref|NP_000700.1|	tr|A4B8T4|A4B8T4_9GAMM	50.00	382	189	2	58	439	2	381	4e-131	 389
gi|11386135|ref|NP_000700.1|	tr|B2VWK1|B2VWK1_PYRTR	51.00	400	188	3	54	445	51	450	5e-131	 392
gi|11386135|ref|NP_000700.1|	tr|A9TD44|A9TD44_PHYPA	47.72	394	206	0	48	441	70	463	7e-131	 391
gi|11386135|ref|NP_000700.1|	tr|F9X9P8|F9X9P8_MYCGM	46.86	446	222	6	13	444	3	447	1e-130	 390
gi|11386135|ref|NP_000700.1|	tr|A8NS06|A8NS06_COPC7	49.88	415	187	6	33	438	25	427	2e-130	 390
gi|11386135|ref|NP_000700.1|	tr|D7KK08|D7KK08_ARALL	48.45	386	199	0	54	439	82	467	3e-130	 390
gi|11386135|ref|NP_000700.1|	tr|A1CTM6|A1CTM6_ASPCL	51.75	400	184	4	53	443	116	515	7e-130	 391
gi|11386135|ref|NP_000700.1|	tr|D7U4C7|D7U4C7_VITVI	50.00	388	193	1	54	441	91	477	1e-129	 389
gi|11386135|ref|NP_000700.1|	tr|F8NZJ1|F8NZJ1_SERL9	50.60	419	185	8	30	436	18	426	5e-129	 386
gi|11386135|ref|NP_000700.1|	tr|B9H7L5|B9H7L5_POPTR	48.45	388	200	0	54	441	5	392	5e-128	 382
gi|11386135|ref|NP_000700.1|	tr|G4TSE8|G4TSE8_PIRID	52.33	386	170	4	54	434	1	377	2e-127	 380
gi|11386135|ref|NP_000700.1|	tr|Q2SFZ8|Q2SFZ8_HAHCH	49.74	382	190	2	58	439	7	386	3e-127	 380
gi|11386135|ref|NP_000700.1|	tr|A3JES2|A3JES2_9ALTE	50.40	379	180	2	61	439	14	384	4e-127	 380
gi|11386135|ref|NP_000700.1|	tr|D8UAR0|D8UAR0_VOLCA	52.91	378	174	3	53	427	2	378	6e-127	 379
gi|11386135|ref|NP_000700.1|	tr|F7NS20|F7NS20_9GAMM	50.78	384	187	2	57	440	7	388	6e-127	 379
gi|11386135|ref|NP_000700.1|	tr|G7JBL9|G7JBL9_MEDTR	45.12	410	221	1	36	441	37	446	4e-126	 379
gi|11386135|ref|NP_000700.1|	tr|E1VBY4|E1VBY4_HALED	49.20	376	189	2	64	439	11	384	1e-125	 376
gi|11386135|ref|NP_000700.1|	tr|Q485E1|Q485E1_COLP3	50.53	376	181	2	69	440	14	388	2e-125	 375
gi|11386135|ref|NP_000700.1|	tr|G4QHM4|G4QHM4_GLANF	50.95	369	180	1	71	439	21	388	5e-123	 369
gi|11386135|ref|NP_000700.1|	tr|A3YA85|A3YA85_9GAMM	50.00	368	183	1	71	438	20	386	5e-123	 369
gi|11386135|ref|NP_000700.1|	tr|B9RRD6|B9RRD6_RICCO	48.34	391	198	1	54	440	60	450	9e-123	 370
gi|11386135|ref|NP_000700.1|	tr|F2TYP9|F2TYP9_SALS5	49.65	423	168	5	18	439	3	381	1e-122	 368
gi|11386135|ref|NP_000700.1|	tr|B0CVM0|B0CVM0_LACBS	52.25	377	168	5	71	438	93	466	2e-122	 370
gi|11386135|ref|NP_000700.1|	tr|F4ARI4|F4ARI4_GLAS4	50.55	364	179	1	76	439	27	389	2e-122	 367
gi|11386135|ref|NP_000700.1|	tr|F2GCR2|F2GCR2_ALTMD	49.61	383	191	2	57	439	8	388	7e-122	 366
gi|11386135|ref|NP_000700.1|	tr|H2FZ98|H2FZ98_9GAMM	50.91	383	186	2	57	439	7	387	1e-121	 365
gi|11386135|ref|NP_000700.1|	tr|E1SM42|E1SM42_FERBD	49.86	365	182	1	75	439	23	386	5e-121	 363
gi|11386135|ref|NP_000700.1|	tr|F7S0P2|F7S0P2_9GAMM	50.00	378	187	2	62	439	15	390	8e-121	 363
gi|11386135|ref|NP_000700.1|	tr|C7Z3H4|C7Z3H4_NECH7	47.03	455	223	8	1	444	1	448	2e-120	 364
gi|11386135|ref|NP_000700.1|	tr|B7PL04|B7PL04_IXOSC	49.24	394	189	5	54	445	14	398	2e-119	 360
gi|11386135|ref|NP_000700.1|	tr|G3IA13|G3IA13_CRIGR	89.84	187	19	0	29	215	108	294	4e-119	 357
gi|11386135|ref|NP_000700.1|	tr|E6R717|E6R717_CRYGW	51.59	378	173	4	72	439	119	496	5e-119	 363
gi|11386135|ref|NP_000700.1|	tr|G9EGY9|G9EGY9_9GAMM	48.53	375	188	2	69	439	8	381	2e-118	 357
gi|11386135|ref|NP_000700.1|	tr|F0W9Y2|F0W9Y2_9STRA	52.14	351	168	0	54	404	94	444	1e-117	 368
gi|11386135|ref|NP_000700.1|	tr|D4ZK14|D4ZK14_SHEVD	47.37	380	198	2	60	439	31	408	8e-117	 353
gi|11386135|ref|NP_000700.1|	tr|A3WJV7|A3WJV7_9GAMM	49.09	383	192	3	58	439	8	388	9e-117	 353
gi|11386135|ref|NP_000700.1|	tr|F5Z7S8|F5Z7S8_ALTSS	50.13	377	186	2	63	439	14	388	1e-116	 352
gi|11386135|ref|NP_000700.1|	tr|E1ZXK6|E1ZXK6_CAMFO	60.21	284	112	1	160	443	48	330	2e-116	 350
gi|11386135|ref|NP_000700.1|	tr|G9N587|G9N587_HYPVG	47.30	389	196	5	65	444	1	389	4e-116	 351
gi|11386135|ref|NP_000700.1|	tr|A7EA86|A7EA86_SCLS1	48.38	401	166	6	53	444	13	381	6e-116	 350
gi|11386135|ref|NP_000700.1|	tr|B8CEA6|B8CEA6_THAPS	54.22	332	146	1	109	434	1	332	5e-115	 346
gi|11386135|ref|NP_000700.1|	tr|E3KGE5|E3KGE5_PUCGT	53.06	343	154	3	102	437	86	428	1e-113	 346
gi|11386135|ref|NP_000700.1|	tr|F0W9Y5|F0W9Y5_9STRA	52.23	337	161	0	54	390	94	430	7e-113	 354
gi|11386135|ref|NP_000700.1|	tr|G7DSG7|G7DSG7_MIXOS	52.15	372	164	4	76	434	124	494	2e-112	 358
gi|11386135|ref|NP_000700.1|	tr|F0YJV1|F0YJV1_AURAN	52.25	333	158	1	105	436	1	333	3e-111	 336
gi|11386135|ref|NP_000700.1|	tr|A0BSI5|A0BSI5_PARTE	45.83	384	200	3	62	443	25	402	8e-110	 335
gi|11386135|ref|NP_000700.1|	tr|G0R0K2|G0R0K2_ICHMG	50.00	350	157	3	109	441	1	349	2e-109	 332
gi|11386135|ref|NP_000700.1|	tr|B7FQE2|B7FQE2_PHATC	50.29	340	169	0	99	438	2	341	3e-109	 332
gi|11386135|ref|NP_000700.1|	tr|A4CCC5|A4CCC5_9GAMM	45.48	387	198	3	64	439	6	390	1e-107	 330
gi|11386135|ref|NP_000700.1|	tr|A0Y221|A0Y221_9GAMM	45.88	388	194	4	65	440	15	398	2e-107	 329
gi|11386135|ref|NP_000700.1|	tr|H0YH31|H0YH31_HUMAN	85.24	210	0	1	66	244	2	211	2e-107	 322
gi|11386135|ref|NP_000700.1|	tr|F4R8B9|F4R8B9_MELLP	50.45	333	152	4	123	442	5	337	3e-107	 327
gi|11386135|ref|NP_000700.1|	tr|D0A145|D0A145_TRYB9	46.43	364	187	2	74	430	44	406	4e-105	 324
gi|11386135|ref|NP_000700.1|	tr|B6KL29|B6KL29_TOXGO	46.00	413	212	8	40	445	101	509	1e-104	 326
gi|11386135|ref|NP_000700.1|	tr|A7AP96|A7AP96_BABBO	44.61	399	216	4	49	444	49	445	2e-103	 320
gi|11386135|ref|NP_000700.1|	tr|B9PNI4|B9PNI4_TOXGO	47.27	366	190	3	76	439	199	563	1e-100	 317
gi|11386135|ref|NP_000700.1|	tr|C5L7S4|C5L7S4_PERM5	46.38	373	193	5	54	423	11	379	2e-99	 308
gi|11386135|ref|NP_000700.1|	tr|Q4D184|Q4D184_TRYCC	44.04	386	208	3	62	440	47	431	2e-99	 310
gi|11386135|ref|NP_000700.1|	tr|G0UV78|G0UV78_TRYCI	45.53	369	193	2	77	438	47	414	2e-96	 301
gi|11386135|ref|NP_000700.1|	tr|Q4N1L6|Q4N1L6_THEPA	44.08	397	208	4	59	443	65	459	5e-93	 294
gi|11386135|ref|NP_000700.1|	tr|A4HC14|A4HC14_LEIBR	44.89	352	177	2	104	438	123	474	1e-91	 291
gi|11386135|ref|NP_000700.1|	tr|C3ZCL8|C3ZCL8_BRAFL	42.93	375	145	7	65	439	1	306	1e-91	 286
gi|11386135|ref|NP_000700.1|	tr|A9FD55|A9FD55_SORC5	41.73	381	219	3	47	427	7	384	3e-85	 272
gi|11386135|ref|NP_000700.1|	tr|D6YUM5|D6YUM5_WADCW	45.48	354	191	2	76	429	50	401	9e-85	 271
gi|11386135|ref|NP_000700.1|	tr|D1R5Z6|D1R5Z6_9CHLA	44.78	335	181	2	102	436	28	358	1e-84	 270
gi|11386135|ref|NP_000700.1|	tr|Q4Y3F8|Q4Y3F8_PLACH	40.62	389	225	5	59	444	46	431	5e-84	 270
gi|11386135|ref|NP_000700.1|	tr|A7HBV0|A7HBV0_ANADF	44.03	352	195	2	73	423	27	377	1e-83	 268
gi|11386135|ref|NP_000700.1|	tr|F6EVQ9|F6EVQ9_SPHCR	39.41	406	223	7	51	435	31	434	8e-81	 262
gi|11386135|ref|NP_000700.1|	tr|H0EKT7|H0EKT7_9HELO	55.87	213	93	1	233	444	15	227	3e-79	 251
gi|11386135|ref|NP_000700.1|	tr|G7LC20|G7LC20_MEDTR	41.34	329	179	6	119	441	44	364	9e-77	 249
gi|11386135|ref|NP_000700.1|	tr|A5V888|A5V888_SPHWW	42.21	353	195	4	78	423	56	406	2e-76	 250
gi|11386135|ref|NP_000700.1|	tr|A9FH06|A9FH06_SORC5	41.35	341	199	1	89	429	1	340	2e-76	 248
gi|11386135|ref|NP_000700.1|	tr|D5WUI8|D5WUI8_BACT2	39.83	349	199	3	77	425	11	348	4e-75	 244
gi|11386135|ref|NP_000700.1|	tr|D8J3S6|D8J3S6_HALJB	40.22	368	205	6	80	442	13	370	6e-74	 242
gi|11386135|ref|NP_000700.1|	tr|E4M2K9|E4M2K9_9FIRM	41.26	349	195	3	76	424	12	350	4e-73	 241
gi|11386135|ref|NP_000700.1|	tr|F0VCX6|F0VCX6_NEOCL	46.26	281	146	2	54	334	15	290	5e-73	 238
gi|11386135|ref|NP_000700.1|	tr|Q97CK0|Q97CK0_THEVO	40.67	327	190	4	103	429	14	336	1e-71	 235
gi|11386135|ref|NP_000700.1|	tr|B8J506|B8J506_ANAD2	40.62	352	206	3	74	425	49	397	4e-71	 236
gi|11386135|ref|NP_000700.1|	tr|F6IG05|F6IG05_9SPHN	40.11	364	205	5	78	432	65	424	3e-70	 234
gi|11386135|ref|NP_000700.1|	tr|F5SJL3|F5SJL3_9BACL	41.12	338	182	3	97	430	29	353	4e-70	 231
gi|11386135|ref|NP_000700.1|	tr|D5WPN4|D5WPN4_BACT2	38.46	338	198	3	98	435	31	358	6e-70	 231
gi|11386135|ref|NP_000700.1|	tr|Q1GTH7|Q1GTH7_SPHAL	38.81	371	213	6	78	438	67	433	1e-69	 233
gi|11386135|ref|NP_000700.1|	tr|Q89GL4|Q89GL4_BRAJA	40.90	357	202	4	78	427	54	408	4e-69	 231
gi|11386135|ref|NP_000700.1|	tr|F3WWX4|F3WWX4_9SPHN	39.30	369	207	5	78	435	48	410	4e-69	 231
gi|11386135|ref|NP_000700.1|	tr|D2RR63|D2RR63_HALTV	37.00	373	214	5	80	441	13	375	7e-69	 229
gi|11386135|ref|NP_000700.1|	tr|E7QXR0|E7QXR0_9EURY	37.33	367	216	4	80	442	13	369	1e-68	 228
gi|11386135|ref|NP_000700.1|	tr|C6TLD9|C6TLD9_SOYBN	48.09	235	118	1	43	273	82	316	2e-68	 226
gi|11386135|ref|NP_000700.1|	tr|E3FE46|E3FE46_STIAD	41.28	344	198	2	89	432	4	343	3e-68	 226
gi|11386135|ref|NP_000700.1|	tr|B7DMU7|B7DMU7_9BACL	40.00	350	197	5	81	429	26	363	5e-68	 227
gi|11386135|ref|NP_000700.1|	tr|B1YII6|B1YII6_EXIS2	39.77	352	194	6	76	424	5	341	5e-68	 226
gi|11386135|ref|NP_000700.1|	tr|D3PLI0|D3PLI0_MEIRD	38.17	372	223	6	63	433	4	369	6e-68	 226
gi|11386135|ref|NP_000700.1|	tr|C9D0Z4|C9D0Z4_9RHOB	39.72	355	205	4	78	425	57	409	7e-68	 228
gi|11386135|ref|NP_000700.1|	tr|G0U561|G0U561_TRYVI	44.67	300	158	2	140	432	52	350	1e-67	 226
gi|11386135|ref|NP_000700.1|	tr|F7Q057|F7Q057_9BACT	34.92	358	223	3	78	435	15	362	1e-67	 225
gi|11386135|ref|NP_000700.1|	tr|E4NTG2|E4NTG2_HALBP	38.19	364	209	5	78	437	11	362	1e-67	 226
gi|11386135|ref|NP_000700.1|	tr|Q9HN77|Q9HN77_HALSA	34.63	387	227	6	71	441	42	418	1e-67	 227
gi|11386135|ref|NP_000700.1|	tr|A6CP23|A6CP23_9BACI	36.91	363	213	4	76	435	15	364	2e-67	 225
gi|11386135|ref|NP_000700.1|	tr|F2AF74|F2AF74_RHIET	40.85	355	201	4	78	425	54	406	2e-67	 226
gi|11386135|ref|NP_000700.1|	tr|B4BNY9|B4BNY9_9BACI	38.55	358	197	5	76	426	5	346	6e-67	 223
gi|11386135|ref|NP_000700.1|	tr|A1BBC4|A1BBC4_PARDP	40.00	355	204	4	78	424	59	412	2e-66	 224
gi|11386135|ref|NP_000700.1|	tr|C0GA86|C0GA86_9RHIZ	39.83	359	199	5	78	425	122	474	4e-66	 225
gi|11386135|ref|NP_000700.1|	tr|C7NZC0|C7NZC0_HALMD	37.43	366	215	4	80	441	16	371	1e-65	 221
gi|11386135|ref|NP_000700.1|	tr|E6N822|E6N822_9ARCH	39.47	337	196	5	94	429	16	345	1e-65	 220
gi|11386135|ref|NP_000700.1|	tr|E3HAC8|E3HAC8_ILYPC	36.34	355	216	3	78	432	13	357	1e-65	 220
gi|11386135|ref|NP_000700.1|	tr|Q3IU12|Q3IU12_NATPD	36.46	373	215	4	80	441	13	374	1e-65	 221
gi|11386135|ref|NP_000700.1|	tr|B8KY16|B8KY16_9GAMM	38.20	356	212	3	78	427	55	408	4e-65	 220
gi|11386135|ref|NP_000700.1|	tr|Q9Y8I5|Q9Y8I5_HALVO	36.91	363	212	6	80	437	13	363	5e-65	 219
gi|11386135|ref|NP_000700.1|	tr|Q21SJ5|Q21SJ5_RHOFD	39.55	359	205	6	78	427	54	409	8e-65	 219
gi|11386135|ref|NP_000700.1|	tr|D1CDK9|D1CDK9_THET1	40.91	330	188	4	92	415	13	341	8e-65	 218
gi|11386135|ref|NP_000700.1|	tr|B9LRC2|B9LRC2_HALLT	37.43	366	205	5	80	437	21	370	1e-64	 218
gi|11386135|ref|NP_000700.1|	tr|C6J3V9|C6J3V9_9BACL	40.75	319	185	4	97	413	35	351	2e-64	 217
gi|11386135|ref|NP_000700.1|	tr|A6TMN9|A6TMN9_ALKMQ	38.16	359	212	3	78	436	13	361	3e-64	 217
gi|11386135|ref|NP_000700.1|	tr|G0HRL7|G0HRL7_HALHT	35.25	366	223	4	80	441	13	368	5e-64	 216
gi|11386135|ref|NP_000700.1|	tr|Q8CX87|Q8CX87_OCEIH	35.89	365	218	3	71	432	4	355	6e-64	 216
gi|11386135|ref|NP_000700.1|	tr|E6N4T7|E6N4T7_9ARCH	36.75	351	219	3	78	428	11	358	6e-64	 216
gi|11386135|ref|NP_000700.1|	tr|A5PDM1|A5PDM1_9SPHN	38.63	365	211	5	78	433	65	425	7e-64	 218
gi|11386135|ref|NP_000700.1|	tr|F5SJ72|F5SJ72_9BACL	36.96	349	210	3	78	425	13	352	8e-64	 216
gi|11386135|ref|NP_000700.1|	tr|A3UGB8|A3UGB8_9RHOB	39.04	356	206	5	81	428	56	408	8e-64	 217
gi|11386135|ref|NP_000700.1|	tr|A8TWB6|A8TWB6_9PROT	37.99	358	213	4	75	425	51	406	1e-63	 217
gi|11386135|ref|NP_000700.1|	tr|F4KIN4|F4KIN4_ARATH	51.35	185	90	0	233	417	31	215	2e-63	 215
gi|11386135|ref|NP_000700.1|	tr|E5WMY2|E5WMY2_9BACI	36.83	353	208	3	76	425	5	345	5e-63	 213
gi|11386135|ref|NP_000700.1|	tr|A3VA44|A3VA44_9RHOB	39.66	358	207	4	78	428	52	407	9e-63	 214
gi|11386135|ref|NP_000700.1|	tr|H1JSQ6|H1JSQ6_9MYCO	40.00	335	183	4	97	427	44	364	1e-62	 213
gi|11386135|ref|NP_000700.1|	tr|D5WXX3|D5WXX3_BACT2	40.68	322	186	5	97	415	14	333	1e-62	 211
gi|11386135|ref|NP_000700.1|	tr|B4W6E8|B4W6E8_9CAUL	36.94	360	213	5	78	428	64	418	5e-62	 213
gi|11386135|ref|NP_000700.1|	tr|G4ED13|G4ED13_9BACL	41.38	319	183	4	97	413	17	333	8e-62	 210
gi|11386135|ref|NP_000700.1|	tr|F2LII6|F2LII6_BURGS	38.20	356	212	4	78	427	210	563	8e-62	 216
gi|11386135|ref|NP_000700.1|	tr|D6XVL9|D6XVL9_BACIE	39.26	326	195	3	93	416	7	331	1e-61	 209
gi|11386135|ref|NP_000700.1|	tr|F5L9G1|F5L9G1_9BACI	38.24	353	199	5	77	425	21	358	2e-61	 210
gi|11386135|ref|NP_000700.1|	tr|E5YVJ1|E5YVJ1_9BACL	40.24	328	192	4	90	415	12	337	2e-61	 209
gi|11386135|ref|NP_000700.1|	tr|H0JHJ2|H0JHJ2_9PSED	38.33	360	211	5	78	429	54	410	2e-61	 211
gi|11386135|ref|NP_000700.1|	tr|C0ZD74|C0ZD74_BREBN	37.33	359	205	7	73	426	11	354	2e-61	 209
gi|11386135|ref|NP_000700.1|	tr|Q9AJP9|Q9AJP9_9BACI	34.17	360	222	2	76	432	5	352	2e-61	 209
